UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Failure Type,Machine failure
330,H29743,H,297.7,308.5,1520,29.9,210,1,0,0,0,0,TWF,1
331,M15190,M,297.6,308.4,1198,41.9,215,1,0,0,0,0,TWF,1
332,M15191,M,297.6,308.4,1191,51.9,218,1,0,0,0,0,TWF,1
333,M15192,M,297.6,308.3,1338,40.2,0,0,0,0,0,0,No Failure,0
334,L47513,L,297.5,308.2,1447,31.3,3,0,0,0,0,0,No Failure,0
335,M15194,M,297.5,308.1,1269,44.8,5,0,0,0,0,0,No Failure,0
336,L47515,L,297.4,308.1,1549,25.9,8,0,0,0,0,0,No Failure,0
337,M15196,M,297.6,308.2,1795,20.5,10,0,0,0,0,0,No Failure,0
338,L47517,L,297.6,308.3,1542,27.7,13,0,0,0,0,0,No Failure,0
339,L47518,L,297.5,308.2,1363,38.2,15,0,0,0,0,0,No Failure,0
340,M15199,M,297.5,308.2,1513,32.2,17,0,0,0,0,0,No Failure,0
341,L47520,L,297.4,308.1,1274,39.4,20,0,0,0,0,0,No Failure,0
342,M15201,M,297.4,308.2,1330,32.6,22,0,0,0,0,0,No Failure,0
343,L47522,L,297.4,308.2,1271,46.5,25,0,0,0,0,0,No Failure,0
344,L47523,L,297.5,308.3,1188,48.6,27,0,0,0,0,0,No Failure,0
345,M15204,M,297.5,308.2,2248,13.8,29,0,0,1,0,0,PWF,1
346,L47525,L,297.5,308.3,1385,32.9,32,0,0,0,0,0,No Failure,0
347,M15206,M,297.5,308.3,1259,45.2,34,0,0,0,0,0,No Failure,0
348,L47527,L,297.5,308.3,1344,40.8,37,0,0,0,0,0,No Failure,0
349,L47528,L,297.6,308.3,1417,31.7,39,0,0,0,0,0,No Failure,0
350,L47529,L,297.6,308.3,1395,34.3,41,0,0,0,0,0,No Failure,0
351,H29764,H,297.6,308.3,1200,44.3,43,0,0,0,0,0,No Failure,0
352,M15211,M,297.6,308.4,1411,31.0,48,0,0,0,0,0,No Failure,0
353,M15212,M,297.6,308.4,1307,46.0,51,0,0,0,0,0,No Failure,0
354,H29767,H,297.5,308.3,1474,30.0,54,0,0,0,0,0,No Failure,0
355,L47534,L,297.6,308.3,1458,34.3,59,0,0,0,0,0,No Failure,0
356,L47535,L,297.6,308.3,1423,36.9,61,0,0,0,0,0,No Failure,0
357,M15216,M,297.6,308.4,1198,48.9,63,0,0,0,0,0,No Failure,0
358,L47537,L,297.6,308.4,1317,34.2,66,0,0,0,0,0,No Failure,0
359,M15218,M,297.6,308.3,1267,36.7,68,0,0,0,0,0,No Failure,0
360,M15219,M,297.6,308.3,1367,34.6,71,0,0,0,0,0,No Failure,0
361,M15220,M,297.5,308.3,1321,38.2,74,0,0,0,0,0,No Failure,0
362,L47541,L,297.5,308.3,1396,36.8,77,0,0,0,0,0,No Failure,0
363,H29776,H,297.6,308.3,1440,30.9,79,0,0,0,0,0,No Failure,0
364,L47543,L,297.6,308.3,1238,47.8,84,0,0,0,0,0,No Failure,0
365,L47544,L,297.6,308.4,1207,55.2,86,0,0,0,0,0,No Failure,0
366,L47545,L,297.6,308.4,1153,57.5,88,0,0,0,0,0,No Failure,0
367,M15226,M,297.6,308.5,1352,40.9,90,0,0,0,0,0,No Failure,0
368,M15227,M,297.6,308.4,1369,38.3,93,0,0,0,0,0,No Failure,0
369,L47548,L,297.5,308.4,1289,39.5,96,0,0,0,0,0,No Failure,0
370,H29783,H,297.5,308.4,1387,36.1,98,0,0,0,0,0,No Failure,0
371,M15230,M,297.5,308.3,1422,37.2,103,0,0,0,0,0,No Failure,0
372,L47551,L,297.5,308.4,1404,38.1,106,0,0,0,0,0,No Failure,0
373,M15232,M,297.4,308.3,1205,51.7,108,0,0,0,0,0,No Failure,0
374,L47553,L,297.4,308.3,1212,42.0,111,0,0,0,0,0,No Failure,0
375,L47554,L,297.4,308.3,1231,43.0,113,0,0,0,0,0,No Failure,0
376,L47555,L,297.4,308.2,1333,37.4,115,0,0,0,0,0,No Failure,0
377,M15236,M,297.4,308.2,1201,51.9,117,0,0,0,0,0,No Failure,0
378,M15237,M,297.4,308.2,1224,53.9,120,0,0,0,0,0,No Failure,0
379,L47558,L,297.3,308.2,1554,29.4,123,0,0,0,0,0,No Failure,0
380,L47559,L,297.3,308.2,1554,26.8,125,0,0,0,0,0,No Failure,0
381,L47560,L,297.5,308.3,2364,12.8,127,0,0,1,0,0,PWF,1
382,L47561,L,297.5,308.5,1346,40.4,129,0,0,0,0,0,No Failure,0
383,L47562,L,297.5,308.5,1135,48.0,131,0,0,0,0,0,No Failure,0
384,M15243,M,297.5,308.6,1642,27.0,133,0,0,0,0,0,No Failure,0
385,L47564,L,297.5,308.5,1512,26.8,136,0,0,0,0,0,No Failure,0
386,M15245,M,297.6,308.6,1214,45.4,138,0,0,0,0,0,No Failure,0
387,L47566,L,297.6,308.7,1119,50.9,141,0,0,0,0,0,No Failure,0
388,L47567,L,297.7,308.7,1049,60.4,143,0,0,0,0,0,No Failure,0
389,L47568,L,297.6,308.7,1255,48.2,145,0,0,0,0,0,No Failure,0
390,M15249,M,297.6,308.7,1208,54.8,147,0,0,0,0,0,No Failure,0
391,L47570,L,297.6,308.7,1260,46.7,150,0,0,0,0,0,No Failure,0
392,L47571,L,297.6,308.6,1291,38.1,152,0,0,0,0,0,No Failure,0
393,M15252,M,297.6,308.5,1290,43.4,154,0,0,0,0,0,No Failure,0
394,M15253,M,297.5,308.4,1150,52.2,157,0,0,0,0,0,No Failure,0
395,L47574,L,297.5,308.4,1328,39.9,160,0,0,0,0,0,No Failure,0
396,L47575,L,297.4,308.3,1371,37.7,162,0,0,0,0,0,No Failure,0
397,L47576,L,297.4,308.3,1290,42.6,164,0,0,0,0,0,No Failure,0
398,M15257,M,297.4,308.3,1574,28.9,166,0,0,0,0,0,No Failure,0
399,H29812,H,297.4,308.3,1302,43.6,169,0,0,0,0,0,No Failure,0
400,L47579,L,297.4,308.4,1192,49.7,174,0,0,0,0,0,No Failure,0
401,L47580,L,297.4,308.5,1900,16.9,176,0,0,1,0,0,PWF,1
402,L47581,L,297.5,308.5,1522,30.4,178,0,0,0,0,0,No Failure,0
403,L47582,L,297.4,308.6,1478,32.3,180,0,0,0,0,0,No Failure,0
404,L47583,L,297.3,308.6,1073,59.8,182,0,0,0,0,0,No Failure,0
405,L47584,L,297.3,308.6,1097,45.9,184,0,0,0,0,0,No Failure,0
406,L47585,L,297.3,308.5,1150,57.6,186,0,0,0,0,0,No Failure,0
407,L47586,L,297.4,308.6,1239,51.9,188,0,0,0,0,0,No Failure,0
408,M15267,M,297.4,308.5,1400,42.1,190,0,0,0,0,0,No Failure,0
409,M15268,M,297.4,308.6,1234,44.4,193,0,0,0,0,0,No Failure,0
410,L47589,L,297.4,308.6,1259,41.3,196,0,0,0,0,0,No Failure,0
411,M15270,M,297.5,308.6,1272,44.9,198,0,0,0,0,0,No Failure,0
412,L47591,L,297.5,308.7,1229,44.3,201,1,0,0,0,0,TWF,1
413,L47592,L,297.5,308.6,1188,48.2,203,1,0,0,0,0,TWF,1
414,L47593,L,297.4,308.4,1373,34.5,205,1,0,0,0,0,TWF,1
415,L47594,L,297.4,308.4,1388,32.5,207,1,0,0,0,0,TWF,1
416,L47595,L,297.5,308.4,1311,42.8,209,1,0,0,0,0,TWF,1
417,L47596,L,297.4,308.5,1295,37.8,211,1,0,0,0,0,TWF,1
418,L47597,L,297.4,308.4,1194,50.1,213,1,0,0,0,0,TWF,1
419,L47598,L,297.4,308.4,1951,17.7,0,0,0,0,0,0,No Failure,0
420,M15279,M,297.3,308.3,1301,38.2,2,0,0,0,0,0,No Failure,0
421,M15280,M,297.3,308.3,1101,39.6,5,0,0,0,0,0,No Failure,0
422,M15281,M,297.3,308.3,1457,31.1,8,0,0,0,0,0,No Failure,0
423,L47602,L,297.3,308.3,1133,55.2,11,0,0,0,0,0,No Failure,0
424,L47603,L,297.3,308.3,1284,43.9,13,0,0,0,0,0,No Failure,0
425,L47604,L,297.3,308.4,1230,45.7,15,0,0,0,0,0,No Failure,0
426,M15285,M,297.3,308.4,1465,28.9,17,0,0,0,0,0,No Failure,0
427,L47606,L,297.4,308.5,1301,44.9,20,0,0,0,0,0,No Failure,0
428,M15287,M,297.5,308.5,1296,42.2,22,0,0,0,0,0,No Failure,0
429,M15288,M,297.6,308.6,1395,36.9,25,0,0,0,0,0,No Failure,0
430,L47609,L,297.5,308.6,1008,62.3,28,0,0,0,0,0,No Failure,0
431,L47610,L,297.5,308.6,1396,37.1,30,0,0,0,0,0,No Failure,0
432,L47611,L,297.5,308.5,1246,41.9,32,0,0,0,0,0,No Failure,0
433,M15292,M,297.6,308.5,1266,39.7,34,0,0,0,0,0,No Failure,0
434,M15293,M,297.6,308.5,1648,23.7,37,0,0,0,0,0,No Failure,0
435,M15294,M,297.5,308.5,1284,44.7,40,0,0,0,0,0,No Failure,0
436,L47615,L,297.4,308.3,1293,41.2,43,0,0,0,0,0,No Failure,0
437,L47616,L,297.3,308.3,1304,36.3,45,0,0,0,0,0,No Failure,0
438,L47617,L,297.3,308.3,1338,38.5,47,0,0,0,0,0,No Failure,0
439,L47618,L,297.4,308.4,1141,52.2,49,0,0,0,0,0,No Failure,0
440,M15299,M,297.4,308.3,1335,34.6,51,0,0,0,0,0,No Failure,0
441,L47620,L,297.4,308.5,1189,39.2,54,0,0,0,0,0,No Failure,0
442,H29855,H,297.5,308.5,1193,46.6,56,0,0,0,0,0,No Failure,0
443,L47622,L,297.4,308.5,1199,61.5,61,0,0,0,0,0,No Failure,0
444,H29857,H,297.4,308.5,1269,45.1,63,0,0,0,0,0,No Failure,0
445,L47624,L,297.4,308.4,1382,37.2,68,0,0,0,0,0,No Failure,0
446,L47625,L,297.5,308.6,1593,26.7,70,0,0,0,0,0,No Failure,0
447,L47626,L,297.5,308.6,1252,39.0,72,0,0,0,0,0,No Failure,0
448,M15307,M,297.6,308.7,1176,59.9,74,0,0,0,0,0,No Failure,0
449,L47628,L,297.5,308.6,1352,44.9,77,0,0,0,0,0,No Failure,0
450,L47629,L,297.6,308.7,1422,37.9,79,0,0,0,0,0,No Failure,0
451,M15310,M,297.6,308.7,1219,41.7,81,0,0,0,0,0,No Failure,0
452,H29865,H,297.5,308.6,1240,46.1,84,0,0,0,0,0,No Failure,0
453,M15312,M,297.4,308.6,1443,31.0,89,0,0,0,0,0,No Failure,0
454,L47633,L,297.4,308.7,1310,36.2,92,0,0,0,0,0,No Failure,0
455,L47634,L,297.4,308.7,1268,46.6,94,0,0,0,0,0,No Failure,0
456,L47635,L,297.4,308.7,1229,57.4,96,0,0,0,0,0,No Failure,0
457,H29870,H,297.3,308.7,1278,47.6,98,0,0,0,0,0,No Failure,0
458,L47637,L,297.4,308.6,1076,53.6,103,0,0,0,0,0,No Failure,0
459,L47638,L,297.3,308.6,1286,42.6,105,0,0,0,0,0,No Failure,0
460,L47639,L,297.4,308.6,1276,42.3,107,0,0,0,0,0,No Failure,0
461,H29874,H,297.3,308.6,1231,42.0,109,0,0,0,0,0,No Failure,0
462,L47641,L,297.4,308.7,1202,40.2,114,0,0,0,0,0,No Failure,0
463,L47642,L,297.4,308.7,1233,43.4,116,0,0,0,0,0,No Failure,0
464,L47643,L,297.4,308.7,2674,4.2,118,0,0,1,0,0,PWF,1
465,L47644,L,297.3,308.6,1311,35.7,120,0,0,0,0,0,No Failure,0
466,M15325,M,297.3,308.6,1256,42.9,122,0,0,0,0,0,No Failure,0
467,L47646,L,297.2,308.5,1350,41.5,125,0,0,0,0,0,No Failure,0
468,L47647,L,297.2,308.5,1982,16.5,127,0,0,1,0,0,PWF,1
469,L47648,L,297.3,308.7,1419,31.6,129,0,0,0,0,0,No Failure,0
470,M15329,M,297.3,308.8,1386,32.7,131,0,0,0,0,0,No Failure,0
471,H29884,H,297.3,308.8,1299,44.2,134,0,0,0,0,0,No Failure,0
472,H29885,H,297.3,308.8,1219,42.4,139,0,0,0,0,0,No Failure,0
473,M15332,M,297.4,309.0,1297,41.8,144,0,0,0,0,0,No Failure,0
474,M15333,M,297.4,309.0,1320,37.0,147,0,0,0,0,0,No Failure,0
475,L47654,L,297.4,309.1,1278,49.8,150,0,0,0,0,0,No Failure,0
476,L47655,L,297.4,309.1,1180,41.1,152,0,0,0,0,0,No Failure,0
477,L47656,L,297.4,309.0,1370,37.9,154,0,0,0,0,0,No Failure,0
478,H29891,H,297.4,309.0,1268,41.4,156,0,0,0,0,0,No Failure,0
479,L47658,L,297.4,309.0,1633,22.6,161,0,0,0,0,0,No Failure,0
480,M15339,M,297.4,308.9,1123,57.3,163,0,0,0,0,0,No Failure,0
481,L47660,L,297.4,309.0,1383,32.0,166,0,0,0,0,0,No Failure,0
482,M15341,M,297.3,309.0,1356,39.5,168,0,0,0,0,0,No Failure,0
483,L47662,L,297.3,309.0,1348,37.4,171,0,0,0,0,0,No Failure,0
484,L47663,L,297.4,309.0,1124,56.9,173,0,0,0,0,0,No Failure,0
485,L47664,L,297.4,309.0,1368,33.7,175,0,0,0,0,0,No Failure,0
486,M15345,M,297.4,309.0,1485,30.7,177,0,0,0,0,0,No Failure,0
487,M15346,M,297.4,309.1,1382,35.9,180,0,0,0,0,0,No Failure,0
488,M15347,M,297.4,309.1,1263,35.0,183,0,0,0,0,0,No Failure,0
489,L47668,L,297.4,309.2,1384,42.8,186,0,0,0,0,0,No Failure,0
490,M15349,M,297.5,309.2,1147,55.8,188,0,0,0,0,0,No Failure,0
491,L47670,L,297.4,309.2,1259,37.9,191,0,0,0,0,0,No Failure,0
492,L47671,L,297.4,309.2,1220,45.6,193,0,0,0,0,0,No Failure,0
493,L47672,L,297.5,309.3,1204,43.5,195,0,0,0,0,0,No Failure,0
494,L47673,L,297.5,309.3,1270,38.8,197,0,0,0,0,0,No Failure,0
495,L47674,L,297.6,309.4,1126,49.8,199,0,0,0,0,0,No Failure,0
496,H29909,H,297.5,309.3,1259,49.7,201,1,0,0,0,0,TWF,1
497,M15356,M,297.5,309.2,1330,40.0,206,1,0,0,0,0,TWF,1
498,L47677,L,297.4,309.0,1305,39.2,209,1,0,0,0,0,TWF,1
499,L47678,L,297.5,309.1,1411,30.2,211,1,0,0,0,0,TWF,1
500,L47679,L,297.5,309.1,1315,35.1,213,1,0,0,0,0,TWF,1
501,M15360,M,297.5,309.2,1604,27.4,215,1,0,0,0,0,TWF,1
502,M15361,M,297.6,309.3,1264,46.2,218,1,0,0,0,0,TWF,1
503,L47682,L,297.6,309.2,1190,43.3,221,1,0,0,0,0,TWF,1
504,M15363,M,297.6,309.2,1242,48.1,0,0,0,0,0,0,No Failure,0
505,M15364,M,297.6,309.3,1329,41.9,3,0,0,0,0,0,No Failure,0
506,L47685,L,297.6,309.3,1410,35.0,6,0,0,0,0,0,No Failure,0
507,L47686,L,297.6,309.3,1343,34.3,8,0,0,0,0,0,No Failure,0
508,H29921,H,297.8,309.4,1245,48.2,10,0,0,0,0,0,No Failure,0
509,L47688,L,297.7,309.3,1693,24.6,15,0,0,0,0,0,No Failure,0
510,M15369,M,297.6,309.3,1215,41.3,17,0,0,0,0,0,No Failure,0
511,L47690,L,297.5,309.3,1364,37.5,20,0,0,0,0,0,No Failure,0
512,L47691,L,297.5,309.3,1279,39.4,22,0,0,0,0,0,No Failure,0
513,L47692,L,297.5,309.2,1226,44.8,24,0,0,0,0,0,No Failure,0
514,L47693,L,297.4,309.2,1228,38.8,26,0,0,0,0,0,No Failure,0
515,L47694,L,297.4,309.2,1420,33.2,28,0,0,0,0,0,No Failure,0
516,L47695,L,297.5,309.2,1515,28.0,30,0,0,0,0,0,No Failure,0
517,L47696,L,297.5,309.3,1532,29.9,32,0,0,0,0,0,No Failure,0
518,M15377,M,297.5,309.4,1191,58.2,34,0,0,0,0,0,No Failure,0
519,L47698,L,297.6,309.5,1724,20.6,37,0,0,0,0,0,No Failure,0
520,M15379,M,297.7,309.5,1827,19.8,39,0,0,0,0,0,No Failure,0
521,L47700,L,297.6,309.5,1417,36.2,42,0,0,0,0,0,No Failure,0
522,L47701,L,297.5,309.4,1297,35.8,44,0,0,0,0,0,No Failure,0
523,M15382,M,297.5,309.5,1248,43.7,46,0,0,0,0,0,No Failure,0
524,L47703,L,297.4,309.4,1201,45.9,49,0,0,0,0,0,No Failure,0
525,L47704,L,297.4,309.4,1420,35.4,51,0,0,0,0,0,No Failure,0
526,L47705,L,297.4,309.4,1266,45.5,53,0,0,0,0,0,No Failure,0
527,L47706,L,297.6,309.5,1173,50.6,55,0,0,0,0,0,No Failure,0
528,M15387,M,297.6,309.6,1392,35.8,57,0,0,0,0,0,No Failure,0
529,M15388,M,297.5,309.5,1353,42.4,60,0,0,0,0,0,No Failure,0
530,L47709,L,297.6,309.5,1369,36.2,63,0,0,0,0,0,No Failure,0
531,M15390,M,297.6,309.5,1509,32.2,65,0,0,0,0,0,No Failure,0
532,L47711,L,297.6,309.5,1349,34.9,68,0,0,0,0,0,No Failure,0
533,L47712,L,297.5,309.4,1243,45.4,70,0,0,0,0,0,No Failure,0
534,L47713,L,297.5,309.3,1475,29.8,72,0,0,0,0,0,No Failure,0
535,L47714,L,297.5,309.3,1423,33.4,74,0,0,0,0,0,No Failure,0
536,H29949,H,297.4,309.3,1165,52.4,76,0,0,0,0,0,No Failure,0
537,L47716,L,297.4,309.3,1559,24.8,81,0,0,0,0,0,No Failure,0
538,H29951,H,297.4,309.3,1316,43.0,83,0,0,0,0,0,No Failure,0
539,M15398,M,297.4,309.3,1299,36.8,88,0,0,0,0,0,No Failure,0
540,M15399,M,297.4,309.3,1575,25.8,91,0,0,0,0,0,No Failure,0
541,L47720,L,297.4,309.4,1273,45.5,94,0,0,0,0,0,No Failure,0
542,L47721,L,297.4,309.4,1096,52.3,96,0,0,0,0,0,No Failure,0
543,L47722,L,297.5,309.4,1603,24.7,98,0,0,0,0,0,No Failure,0
544,H29957,H,297.5,309.3,1363,36.1,100,0,0,0,0,0,No Failure,0
545,M15404,M,297.5,309.4,1631,26.6,105,0,0,0,0,0,No Failure,0
546,L47725,L,297.6,309.4,1758,22.1,108,0,0,0,0,0,No Failure,0
547,L47726,L,297.5,309.4,1609,24.3,110,0,0,0,0,0,No Failure,0
548,M15407,M,297.5,309.4,1282,39.3,112,0,0,0,0,0,No Failure,0
549,L47728,L,297.4,309.3,1132,53.2,115,0,0,0,0,0,No Failure,0
550,L47729,L,297.4,309.2,1237,40.4,117,0,0,0,0,0,No Failure,0
551,L47730,L,297.4,309.2,1498,29.4,119,0,0,0,0,0,No Failure,0
552,L47731,L,297.4,309.2,1074,54.3,121,0,0,0,0,0,No Failure,0
553,M15412,M,297.4,309.3,1422,35.0,123,0,0,0,0,0,No Failure,0
554,M15413,M,297.4,309.3,1364,36.0,126,0,0,0,0,0,No Failure,0
555,H29968,H,297.5,309.4,1168,45.3,129,0,0,0,0,0,No Failure,0
556,M15415,M,297.4,309.4,1339,42.2,134,0,0,0,0,0,No Failure,0
557,L47736,L,297.5,309.4,1157,50.1,137,0,0,0,0,0,No Failure,0
558,M15417,M,297.5,309.4,1233,48.3,139,0,0,0,0,0,No Failure,0
559,L47738,L,297.5,309.4,1450,34.6,142,0,0,0,0,0,No Failure,0
560,L47739,L,297.5,309.4,1303,40.6,144,0,0,0,0,0,No Failure,0
561,L47740,L,297.5,309.4,1118,58.2,146,0,0,0,0,0,No Failure,0
562,M15421,M,297.5,309.4,1478,34.4,148,0,0,0,0,0,No Failure,0
563,L47742,L,297.6,309.5,1374,30.9,151,0,0,0,0,0,No Failure,0
564,L47743,L,297.7,309.6,1329,35.2,153,0,0,0,0,0,No Failure,0
565,H29978,H,297.6,309.6,1469,32.1,155,0,0,0,0,0,No Failure,0
566,H29979,H,297.7,309.7,1370,35.8,160,0,0,0,0,0,No Failure,0
567,M15426,M,297.6,309.7,1341,33.7,165,0,0,0,0,0,No Failure,0
568,M15427,M,297.7,309.7,1480,30.2,168,0,0,0,0,0,No Failure,0
569,L47748,L,297.8,309.7,1735,22.1,171,0,0,0,0,0,No Failure,0
570,M15429,M,297.7,309.6,1396,35.2,173,0,0,0,0,0,No Failure,0
571,L47750,L,297.7,309.7,1298,41.0,176,0,0,0,0,0,No Failure,0
572,M15431,M,297.8,309.8,1476,29.0,178,0,0,0,0,0,No Failure,0
573,L47752,L,297.8,309.9,1151,49.0,181,0,0,0,0,0,No Failure,0
574,L47753,L,297.9,309.9,1272,45.0,183,0,0,0,0,0,No Failure,0
575,M15434,M,297.9,310.0,1239,41.7,185,0,0,0,0,0,No Failure,0
576,M15435,M,297.9,309.9,1210,55.4,188,0,0,0,0,0,No Failure,0
577,H29990,H,297.7,309.7,1240,51.1,191,0,0,0,0,0,No Failure,0
578,L47757,L,297.7,309.7,1391,37.7,196,0,0,0,0,0,No Failure,0
579,L47758,L,297.8,309.8,1333,36.8,198,0,0,0,0,0,No Failure,0
580,M15439,M,297.8,309.7,1500,31.3,200,1,0,0,0,0,TWF,1
581,M15440,M,297.8,309.8,1598,25.5,203,1,0,0,0,0,TWF,1
582,L47761,L,297.8,309.7,1194,42.9,206,1,0,0,0,0,TWF,1
583,L47762,L,297.8,309.7,1141,49.2,208,1,0,0,0,0,TWF,1
584,H29997,H,297.7,309.6,1497,32.2,210,1,0,0,0,0,TWF,1
585,H29998,H,297.6,309.6,1219,48.2,215,1,0,0,0,0,TWF,1
586,L47765,L,297.6,309.5,1801,20.5,220,1,0,0,0,0,TWF,1
587,L47766,L,297.6,309.6,1301,49.8,222,1,0,0,1,0,TWF,1
588,H30001,H,297.6,309.5,1423,33.1,224,1,0,0,0,0,TWF,1
589,L47768,L,297.6,309.4,1428,33.4,229,1,0,0,0,0,TWF,1
590,L47769,L,297.6,309.4,1291,40.2,231,1,0,0,0,0,TWF,1
591,L47770,L,297.5,309.4,1317,36.7,233,1,0,0,0,0,TWF,1
592,H30005,H,297.5,309.3,1325,41.7,235,1,0,0,0,0,TWF,1
593,H30006,H,297.5,309.5,1468,27.9,240,1,0,0,0,0,TWF,1
594,L47773,L,297.5,309.6,1112,50.7,0,0,0,0,0,0,No Failure,0
595,H30008,H,297.6,309.6,1078,50.4,2,0,0,0,0,0,No Failure,0
596,M15455,M,297.6,309.6,1130,53.1,7,0,0,0,0,0,No Failure,0
597,M15456,M,297.6,309.6,1330,37.3,10,0,0,0,0,0,No Failure,0
598,H30011,H,297.6,309.6,1228,46.6,13,0,0,0,0,0,No Failure,0
599,L47778,L,297.7,309.6,1280,47.9,18,0,0,0,0,0,No Failure,0
600,H30013,H,297.7,309.7,1416,31.1,20,0,0,0,0,0,No Failure,0
601,L47780,L,297.8,309.7,1347,37.3,25,0,0,0,0,0,No Failure,0
602,L47781,L,297.9,309.7,1994,16.8,27,0,0,0,0,0,No Failure,0
603,L47782,L,297.9,309.8,1800,21.3,29,0,0,0,0,0,No Failure,0
604,L47783,L,297.9,309.8,1136,71.6,31,0,0,0,0,0,No Failure,0
605,L47784,L,297.9,309.9,1342,33.8,33,0,0,0,0,0,No Failure,0
606,M15465,M,297.9,309.8,1493,29.9,35,0,0,0,0,0,No Failure,0
607,L47786,L,297.9,309.8,1261,50.5,38,0,0,0,0,0,No Failure,0
608,M15467,M,298.0,309.9,1365,33.9,40,0,0,0,0,0,No Failure,0
609,L47788,L,298.0,309.9,1203,47.7,43,0,0,0,0,0,No Failure,0
610,L47789,L,298.1,309.9,1429,32.5,45,0,0,0,0,0,No Failure,0
611,L47790,L,298.1,310.0,1334,33.7,47,0,0,0,0,0,No Failure,0
612,L47791,L,298.1,310.0,1353,40.9,49,0,0,0,0,0,No Failure,0
613,L47792,L,298.1,309.9,1363,32.8,51,0,0,0,0,0,No Failure,0
614,L47793,L,298.1,309.9,1434,30.0,53,0,0,0,0,0,No Failure,0
615,M15474,M,298.0,309.9,1245,45.2,55,0,0,0,0,0,No Failure,0
616,L47795,L,298.1,309.9,1442,30.4,58,0,0,0,0,0,No Failure,0
617,H30030,H,298.1,309.9,1486,29.1,60,0,0,0,0,0,No Failure,0
618,M15477,M,298.1,310.0,1193,43.1,65,0,0,0,0,0,No Failure,0
619,H30032,H,298.2,310.0,1233,44.2,68,0,0,0,0,0,No Failure,0
620,L47799,L,298.3,310.0,1307,44.7,73,0,0,0,0,0,No Failure,0
621,M15480,M,298.3,310.1,1189,49.6,75,0,0,0,0,0,No Failure,0
622,L47801,L,298.3,310.1,1208,45.3,78,0,0,0,0,0,No Failure,0
623,M15482,M,298.4,310.2,1525,32.0,80,0,0,0,0,0,No Failure,0
624,L47803,L,298.4,310.1,1726,23.7,83,0,0,0,0,0,No Failure,0
625,H30038,H,298.3,310.1,1309,37.6,85,0,0,0,0,0,No Failure,0
626,L47805,L,298.3,310.1,1345,36.3,90,0,0,0,0,0,No Failure,0
627,L47806,L,298.4,310.1,1333,35.2,92,0,0,0,0,0,No Failure,0
628,L47807,L,298.4,310.1,1255,42.2,94,0,0,0,0,0,No Failure,0
629,M15488,M,298.4,310.1,1135,57.8,96,0,0,0,0,0,No Failure,0
630,L47809,L,298.3,310.1,1323,45.9,99,0,0,0,0,0,No Failure,0
631,L47810,L,298.3,310.0,1260,47.6,101,0,0,0,0,0,No Failure,0
632,L47811,L,298.4,310.0,1354,37.3,103,0,0,0,0,0,No Failure,0
633,H30046,H,298.3,310.0,1219,47.1,105,0,0,0,0,0,No Failure,0
634,L47813,L,298.3,310.0,1242,43.9,110,0,0,0,0,0,No Failure,0
635,L47814,L,298.3,309.9,1307,41.6,112,0,0,0,0,0,No Failure,0
636,L47815,L,298.3,310.0,1658,23.9,114,0,0,0,0,0,No Failure,0
637,L47816,L,298.3,309.9,1263,43.9,116,0,0,0,0,0,No Failure,0
638,L47817,L,298.2,309.7,1385,37.4,118,0,0,0,0,0,No Failure,0
639,L47818,L,298.0,309.6,1336,37.3,120,0,0,0,0,0,No Failure,0
640,L47819,L,298.0,309.6,1203,51.3,122,0,0,0,0,0,No Failure,0
641,M15500,M,297.9,309.6,1315,38.8,124,0,0,0,0,0,No Failure,0
642,L47821,L,297.9,309.5,1190,47.9,127,0,0,0,0,0,No Failure,0
643,M15502,M,297.8,309.4,1026,58.7,129,0,0,0,0,0,No Failure,0
644,M15503,M,297.8,309.4,1295,36.5,132,0,0,0,0,0,No Failure,0
645,H30058,H,297.7,309.4,1408,30.2,135,0,0,0,0,0,No Failure,0
646,L47825,L,297.7,309.4,1192,44.1,140,0,0,0,0,0,No Failure,0
647,M15506,M,297.7,309.4,1261,43.7,142,0,0,0,0,0,No Failure,0
648,L47827,L,297.7,309.3,1359,36.9,145,0,0,0,0,0,No Failure,0
649,H30062,H,297.7,309.3,1200,48.9,147,0,0,0,0,0,No Failure,0
650,M15509,M,297.7,309.2,1532,28.8,152,0,0,0,0,0,No Failure,0
651,L47830,L,297.6,309.2,1411,33.1,155,0,0,0,0,0,No Failure,0
652,L47831,L,297.6,309.1,1303,38.9,157,0,0,0,0,0,No Failure,0
653,L47832,L,297.7,309.2,1191,44.5,159,0,0,0,0,0,No Failure,0
654,L47833,L,297.8,309.3,1815,20.1,161,0,0,0,0,0,No Failure,0
655,L47834,L,297.8,309.2,1483,30.9,163,0,0,0,0,0,No Failure,0
656,L47835,L,297.7,309.1,1235,38.8,165,0,0,0,0,0,No Failure,0
657,M15516,M,297.7,309.1,1532,28.1,167,0,0,0,0,0,No Failure,0
658,L47837,L,297.7,309.2,1165,58.6,170,0,0,0,0,0,No Failure,0
659,L47838,L,297.7,309.1,1362,36.8,172,0,0,0,0,0,No Failure,0
660,L47839,L,297.6,309.1,1249,49.1,174,0,0,0,0,0,No Failure,0
661,M15520,M,297.7,309.2,1500,27.4,176,0,0,0,0,0,No Failure,0
