UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Failure Type,Machine failure
333,M15192,M,297.6,308.3,1538,55.2,0,0,0,0,0,0,No Failure,0
334,L47513,L,297.5,308.2,1647,46.3,3,0,0,0,0,0,No Failure,0
335,M15194,M,297.5,308.1,1469,59.8,5,0,0,1,0,0,PWF,1
336,L47515,L,297.4,308.1,1749,40.9,8,0,0,0,0,0,No Failure,0
337,M15196,M,297.6,308.2,1995,35.5,10,0,0,0,0,0,No Failure,0
338,L47517,L,297.6,308.3,1742,42.7,13,0,0,0,0,0,No Failure,0
339,L47518,L,297.5,308.2,1563,53.2,15,0,0,0,0,0,No Failure,0
340,M15199,M,297.5,308.2,1713,47.2,17,0,0,0,0,0,No Failure,0
341,L47520,L,297.4,308.1,1474,54.4,20,0,0,0,0,0,No Failure,0
342,M15201,M,297.4,308.2,1530,47.6,22,0,0,0,0,0,No Failure,0
343,L47522,L,297.4,308.2,1471,61.5,25,0,0,1,0,0,PWF,1
344,L47523,L,297.5,308.3,1388,63.6,27,0,0,1,0,0,PWF,1
345,M15204,M,297.5,308.2,2448,28.8,29,0,0,0,0,0,No Failure,0
346,L47525,L,297.5,308.3,1585,47.9,32,0,0,0,0,0,No Failure,0
347,M15206,M,297.5,308.3,1459,60.2,34,0,0,1,0,0,PWF,1
348,L47527,L,297.5,308.3,1544,55.8,37,0,0,1,0,0,PWF,1
349,L47528,L,297.6,308.3,1617,46.7,39,0,0,0,0,0,No Failure,0
350,L47529,L,297.6,308.3,1595,49.3,41,0,0,0,0,0,No Failure,0
351,H29764,H,297.6,308.3,1400,59.3,43,0,0,0,0,0,No Failure,0
352,M15211,M,297.6,308.4,1611,46.0,48,0,0,0,0,0,No Failure,0
353,M15212,M,297.6,308.4,1507,61.0,51,0,0,1,0,0,PWF,1
354,H29767,H,297.5,308.3,1674,45.0,54,0,0,0,0,0,No Failure,0
355,L47534,L,297.6,308.3,1658,49.3,59,0,0,0,0,0,No Failure,0
356,L47535,L,297.6,308.3,1623,51.9,61,0,0,0,0,0,No Failure,0
357,M15216,M,297.6,308.4,1398,63.9,63,0,0,1,0,0,PWF,1
358,L47537,L,297.6,308.4,1517,49.2,66,0,0,0,0,0,No Failure,0
359,M15218,M,297.6,308.3,1467,51.7,68,0,0,0,0,0,No Failure,0
360,M15219,M,297.6,308.3,1567,49.6,71,0,0,0,0,0,No Failure,0
361,M15220,M,297.5,308.3,1521,53.2,74,0,0,0,0,0,No Failure,0
362,L47541,L,297.5,308.3,1596,51.8,77,0,0,0,0,0,No Failure,0
363,H29776,H,297.6,308.3,1640,45.9,79,0,0,0,0,0,No Failure,0
364,L47543,L,297.6,308.3,1438,62.8,84,0,0,1,0,0,PWF,1
365,L47544,L,297.6,308.4,1407,70.2,86,0,0,1,0,0,PWF,1
366,L47545,L,297.6,308.4,1353,72.5,88,0,0,1,0,0,PWF,1
367,M15226,M,297.6,308.5,1552,55.9,90,0,0,1,0,0,PWF,1
368,M15227,M,297.6,308.4,1569,53.3,93,0,0,0,0,0,No Failure,0
369,L47548,L,297.5,308.4,1489,54.5,96,0,0,0,0,0,No Failure,0
370,H29783,H,297.5,308.4,1587,51.1,98,0,0,0,0,0,No Failure,0
371,M15230,M,297.5,308.3,1622,52.2,103,0,0,0,0,0,No Failure,0
372,L47551,L,297.5,308.4,1604,53.1,106,0,0,0,0,0,No Failure,0
373,M15232,M,297.4,308.3,1405,66.7,108,0,0,1,0,0,PWF,1
374,L47553,L,297.4,308.3,1412,57.0,111,0,0,0,0,0,No Failure,0
375,L47554,L,297.4,308.3,1431,58.0,113,0,0,0,0,0,No Failure,0
376,L47555,L,297.4,308.2,1533,52.4,115,0,0,0,0,0,No Failure,0
377,M15236,M,297.4,308.2,1401,66.9,117,0,0,1,0,0,PWF,1
378,M15237,M,297.4,308.2,1424,68.9,120,0,0,1,0,0,PWF,1
379,L47558,L,297.3,308.2,1754,44.4,123,0,0,0,0,0,No Failure,0
380,L47559,L,297.3,308.2,1754,41.8,125,0,0,0,0,0,No Failure,0
381,L47560,L,297.5,308.3,2564,27.8,127,0,0,0,0,0,No Failure,0
382,L47561,L,297.5,308.5,1546,55.4,129,0,0,0,0,0,No Failure,0
383,L47562,L,297.5,308.5,1335,63.0,131,0,0,0,0,0,No Failure,0
384,M15243,M,297.5,308.6,1842,42.0,133,0,0,0,0,0,No Failure,0
385,L47564,L,297.5,308.5,1712,41.8,136,0,0,0,0,0,No Failure,0
386,M15245,M,297.6,308.6,1414,60.4,138,0,0,0,0,0,No Failure,0
387,L47566,L,297.6,308.7,1319,65.9,141,0,0,1,0,0,PWF,1
388,L47567,L,297.7,308.7,1249,75.4,143,0,0,1,0,0,PWF,1
389,L47568,L,297.6,308.7,1455,63.2,145,0,0,1,0,0,PWF,1
390,M15249,M,297.6,308.7,1408,69.8,147,0,0,1,0,0,PWF,1
391,L47570,L,297.6,308.7,1460,61.7,150,0,0,1,0,0,PWF,1
392,L47571,L,297.6,308.6,1491,53.1,152,0,0,0,0,0,No Failure,0
393,M15252,M,297.6,308.5,1490,58.4,154,0,0,1,0,0,PWF,1
394,M15253,M,297.5,308.4,1350,67.2,157,0,0,1,0,0,PWF,1
395,L47574,L,297.5,308.4,1528,54.9,160,0,0,0,0,0,No Failure,0
396,L47575,L,297.4,308.3,1571,52.7,162,0,0,0,0,0,No Failure,0
397,L47576,L,297.4,308.3,1490,57.6,164,0,0,0,0,0,No Failure,0
398,M15257,M,297.4,308.3,1774,43.9,166,0,0,0,0,0,No Failure,0
399,H29812,H,297.4,308.3,1502,58.6,169,0,0,1,0,0,PWF,1
400,L47579,L,297.4,308.4,1392,64.7,174,0,0,1,1,0,PWF,1
401,L47580,L,297.4,308.5,2100,31.9,176,0,0,0,0,0,No Failure,0
402,L47581,L,297.5,308.5,1722,45.4,178,0,0,0,0,0,No Failure,0
403,L47582,L,297.4,308.6,1678,47.3,180,0,0,0,0,0,No Failure,0
404,L47583,L,297.3,308.6,1273,74.8,182,0,0,1,1,0,PWF,1
405,L47584,L,297.3,308.6,1297,60.9,184,0,0,0,1,0,OSF,1
406,L47585,L,297.3,308.5,1350,72.6,186,0,0,1,1,0,PWF,1
407,L47586,L,297.4,308.6,1439,66.9,188,0,0,1,1,0,PWF,1
408,M15267,M,297.4,308.5,1600,57.1,190,0,0,1,0,0,PWF,1
409,M15268,M,297.4,308.6,1434,59.4,193,0,0,0,0,0,No Failure,0
410,L47589,L,297.4,308.6,1459,56.3,196,0,0,0,1,0,OSF,1
411,M15270,M,297.5,308.6,1472,59.9,198,0,0,1,0,0,PWF,1
412,L47591,L,297.5,308.7,1429,59.3,201,1,0,0,1,0,TWF,1
413,L47592,L,297.5,308.6,1388,63.2,203,1,0,1,1,0,TWF,1
414,L47593,L,297.4,308.4,1573,49.5,205,1,0,0,0,0,TWF,1
415,L47594,L,297.4,308.4,1588,47.5,207,1,0,0,0,0,TWF,1
416,L47595,L,297.5,308.4,1511,57.8,209,1,0,1,1,0,TWF,1
417,L47596,L,297.4,308.5,1495,52.8,211,1,0,0,1,0,TWF,1
418,L47597,L,297.4,308.4,1394,65.1,213,1,0,1,1,0,TWF,1
419,L47598,L,297.4,308.4,2151,32.7,0,0,0,0,0,0,No Failure,0
420,M15279,M,297.3,308.3,1501,53.2,2,0,0,0,0,0,No Failure,0
421,M15280,M,297.3,308.3,1301,54.6,5,0,0,0,0,0,No Failure,0
422,M15281,M,297.3,308.3,1657,46.1,8,0,0,0,0,0,No Failure,0
423,L47602,L,297.3,308.3,1333,70.2,11,0,0,1,0,0,PWF,1
424,L47603,L,297.3,308.3,1484,58.9,13,0,0,1,0,0,PWF,1
425,L47604,L,297.3,308.4,1430,60.7,15,0,0,1,0,0,PWF,1
426,M15285,M,297.3,308.4,1665,43.9,17,0,0,0,0,0,No Failure,0
427,L47606,L,297.4,308.5,1501,59.9,20,0,0,1,0,0,PWF,1
428,M15287,M,297.5,308.5,1496,57.2,22,0,0,0,0,0,No Failure,0
429,M15288,M,297.6,308.6,1595,51.9,25,0,0,0,0,0,No Failure,0
430,L47609,L,297.5,308.6,1208,77.3,28,0,0,1,0,0,PWF,1
431,L47610,L,297.5,308.6,1596,52.1,30,0,0,0,0,0,No Failure,0
432,L47611,L,297.5,308.5,1446,56.9,32,0,0,0,0,0,No Failure,0
433,M15292,M,297.6,308.5,1466,54.7,34,0,0,0,0,0,No Failure,0
434,M15293,M,297.6,308.5,1848,38.7,37,0,0,0,0,0,No Failure,0
435,M15294,M,297.5,308.5,1484,59.7,40,0,0,1,0,0,PWF,1
436,L47615,L,297.4,308.3,1493,56.2,43,0,0,0,0,0,No Failure,0
437,L47616,L,297.3,308.3,1504,51.3,45,0,0,0,0,0,No Failure,0
438,L47617,L,297.3,308.3,1538,53.5,47,0,0,0,0,0,No Failure,0
439,L47618,L,297.4,308.4,1341,67.2,49,0,0,1,0,0,PWF,1
440,M15299,M,297.4,308.3,1535,49.6,51,0,0,0,0,0,No Failure,0
441,L47620,L,297.4,308.5,1389,54.2,54,0,0,0,0,0,No Failure,0
442,H29855,H,297.5,308.5,1393,61.6,56,0,0,0,0,0,No Failure,0
443,L47622,L,297.4,308.5,1399,76.5,61,0,0,1,0,0,PWF,1
444,H29857,H,297.4,308.5,1469,60.1,63,0,0,1,0,0,PWF,1
445,L47624,L,297.4,308.4,1582,52.2,68,0,0,0,0,0,No Failure,0
446,L47625,L,297.5,308.6,1793,41.7,70,0,0,0,0,0,No Failure,0
447,L47626,L,297.5,308.6,1452,54.0,72,0,0,0,0,0,No Failure,0
448,M15307,M,297.6,308.7,1376,74.9,74,0,0,1,0,0,PWF,1
449,L47628,L,297.5,308.6,1552,59.9,77,0,0,1,0,0,PWF,1
450,L47629,L,297.6,308.7,1622,52.9,79,0,0,0,0,0,No Failure,0
451,M15310,M,297.6,308.7,1419,56.7,81,0,0,0,0,0,No Failure,0
452,H29865,H,297.5,308.6,1440,61.1,84,0,0,1,0,0,PWF,1
453,M15312,M,297.4,308.6,1643,46.0,89,0,0,0,0,0,No Failure,0
454,L47633,L,297.4,308.7,1510,51.2,92,0,0,0,0,0,No Failure,0
455,L47634,L,297.4,308.7,1468,61.6,94,0,0,1,0,0,PWF,1
456,L47635,L,297.4,308.7,1429,72.4,96,0,0,1,0,0,PWF,1
457,H29870,H,297.3,308.7,1478,62.6,98,0,0,1,0,0,PWF,1
458,L47637,L,297.4,308.6,1276,68.6,103,0,0,1,0,0,PWF,1
459,L47638,L,297.3,308.6,1486,57.6,105,0,0,0,0,0,No Failure,0
460,L47639,L,297.4,308.6,1476,57.3,107,0,0,0,0,0,No Failure,0
461,H29874,H,297.3,308.6,1431,57.0,109,0,0,0,0,0,No Failure,0
462,L47641,L,297.4,308.7,1402,55.2,114,0,0,0,0,0,No Failure,0
463,L47642,L,297.4,308.7,1433,58.4,116,0,0,0,0,0,No Failure,0
464,L47643,L,297.4,308.7,2874,19.2,118,0,0,0,0,0,No Failure,0
465,L47644,L,297.3,308.6,1511,50.7,120,0,0,0,0,0,No Failure,0
466,M15325,M,297.3,308.6,1456,57.9,122,0,0,0,0,0,No Failure,0
467,L47646,L,297.2,308.5,1550,56.5,125,0,0,1,0,0,PWF,1
468,L47647,L,297.2,308.5,2182,31.5,127,0,0,0,0,0,No Failure,0
469,L47648,L,297.3,308.7,1619,46.6,129,0,0,0,0,0,No Failure,0
470,M15329,M,297.3,308.8,1586,47.7,131,0,0,0,0,0,No Failure,0
471,H29884,H,297.3,308.8,1499,59.2,134,0,0,1,0,0,PWF,1
472,H29885,H,297.3,308.8,1419,57.4,139,0,0,0,0,0,No Failure,0
473,M15332,M,297.4,309.0,1497,56.8,144,0,0,0,0,0,No Failure,0
474,M15333,M,297.4,309.0,1520,52.0,147,0,0,0,0,0,No Failure,0
475,L47654,L,297.4,309.1,1478,64.8,150,0,0,1,0,0,PWF,1
476,L47655,L,297.4,309.1,1380,56.1,152,0,0,0,0,0,No Failure,0
477,L47656,L,297.4,309.0,1570,52.9,154,0,0,0,0,0,No Failure,0
478,H29891,H,297.4,309.0,1468,56.4,156,0,0,0,0,0,No Failure,0
479,L47658,L,297.4,309.0,1833,37.6,161,0,0,0,0,0,No Failure,0
480,M15339,M,297.4,308.9,1323,72.3,163,0,0,1,0,0,PWF,1
481,L47660,L,297.4,309.0,1583,47.0,166,0,0,0,0,0,No Failure,0
482,M15341,M,297.3,309.0,1556,54.5,168,0,0,0,0,0,No Failure,0
483,L47662,L,297.3,309.0,1548,52.4,171,0,0,0,0,0,No Failure,0
484,L47663,L,297.4,309.0,1324,71.9,173,0,0,1,1,0,PWF,1
485,L47664,L,297.4,309.0,1568,48.7,175,0,0,0,0,0,No Failure,0
486,M15345,M,297.4,309.0,1685,45.7,177,0,0,0,0,0,No Failure,0
487,M15346,M,297.4,309.1,1582,50.9,180,0,0,0,0,0,No Failure,0
488,M15347,M,297.4,309.1,1463,50.0,183,0,0,0,0,0,No Failure,0
489,L47668,L,297.4,309.2,1584,57.8,186,0,0,1,0,0,PWF,1
490,M15349,M,297.5,309.2,1347,70.8,188,0,0,1,1,0,PWF,1
491,L47670,L,297.4,309.2,1459,52.9,191,0,0,0,0,0,No Failure,0
492,L47671,L,297.4,309.2,1420,60.6,193,0,0,1,1,0,PWF,1
493,L47672,L,297.5,309.3,1404,58.5,195,0,0,0,1,0,OSF,1
494,L47673,L,297.5,309.3,1470,53.8,197,0,0,0,0,0,No Failure,0
495,L47674,L,297.6,309.4,1326,64.8,199,0,0,0,1,0,OSF,1
496,H29909,H,297.5,309.3,1459,64.7,201,1,0,1,1,0,TWF,1
497,M15356,M,297.5,309.2,1530,55.0,206,1,0,0,0,0,TWF,1
498,L47677,L,297.4,309.0,1505,54.2,209,1,0,0,1,0,TWF,1
499,L47678,L,297.5,309.1,1611,45.2,211,1,0,0,0,0,TWF,1
500,L47679,L,297.5,309.1,1515,50.1,213,1,0,0,0,0,TWF,1
501,M15360,M,297.5,309.2,1804,42.4,215,1,0,0,0,0,TWF,1
502,M15361,M,297.6,309.3,1464,61.2,218,1,0,1,1,0,TWF,1
503,L47682,L,297.6,309.2,1390,58.3,221,1,0,0,1,0,TWF,1
504,M15363,M,297.6,309.2,1442,63.1,0,0,0,1,0,0,PWF,1
505,M15364,M,297.6,309.3,1529,56.9,3,0,0,1,0,0,PWF,1
506,L47685,L,297.6,309.3,1610,50.0,6,0,0,0,0,0,No Failure,0
507,L47686,L,297.6,309.3,1543,49.3,8,0,0,0,0,0,No Failure,0
508,H29921,H,297.8,309.4,1445,63.2,10,0,0,1,0,0,PWF,1
509,L47688,L,297.7,309.3,1893,39.6,15,0,0,0,0,0,No Failure,0
510,M15369,M,297.6,309.3,1415,56.3,17,0,0,0,0,0,No Failure,0
511,L47690,L,297.5,309.3,1564,52.5,20,0,0,0,0,0,No Failure,0
512,L47691,L,297.5,309.3,1479,54.4,22,0,0,0,0,0,No Failure,0
513,L47692,L,297.5,309.2,1426,59.8,24,0,0,0,0,0,No Failure,0
514,L47693,L,297.4,309.2,1428,53.8,26,0,0,0,0,0,No Failure,0
515,L47694,L,297.4,309.2,1620,48.2,28,0,0,0,0,0,No Failure,0
516,L47695,L,297.5,309.2,1715,43.0,30,0,0,0,0,0,No Failure,0
517,L47696,L,297.5,309.3,1732,44.9,32,0,0,0,0,0,No Failure,0
518,M15377,M,297.5,309.4,1391,73.2,34,0,0,1,0,0,PWF,1
519,L47698,L,297.6,309.5,1924,35.6,37,0,0,0,0,0,No Failure,0
520,M15379,M,297.7,309.5,2027,34.8,39,0,0,0,0,0,No Failure,0
521,L47700,L,297.6,309.5,1617,51.2,42,0,0,0,0,0,No Failure,0
522,L47701,L,297.5,309.4,1497,50.8,44,0,0,0,0,0,No Failure,0
523,M15382,M,297.5,309.5,1448,58.7,46,0,0,0,0,0,No Failure,0
524,L47703,L,297.4,309.4,1401,60.9,49,0,0,0,0,0,No Failure,0
525,L47704,L,297.4,309.4,1620,50.4,51,0,0,0,0,0,No Failure,0
526,L47705,L,297.4,309.4,1466,60.5,53,0,0,1,0,0,PWF,1
527,L47706,L,297.6,309.5,1373,65.6,55,0,0,1,0,0,PWF,1
528,M15387,M,297.6,309.6,1592,50.8,57,0,0,0,0,0,No Failure,0
529,M15388,M,297.5,309.5,1553,57.4,60,0,0,1,0,0,PWF,1
530,L47709,L,297.6,309.5,1569,51.2,63,0,0,0,0,0,No Failure,0
531,M15390,M,297.6,309.5,1709,47.2,65,0,0,0,0,0,No Failure,0
532,L47711,L,297.6,309.5,1549,49.9,68,0,0,0,0,0,No Failure,0
533,L47712,L,297.5,309.4,1443,60.4,70,0,0,1,0,0,PWF,1
534,L47713,L,297.5,309.3,1675,44.8,72,0,0,0,0,0,No Failure,0
535,L47714,L,297.5,309.3,1623,48.4,74,0,0,0,0,0,No Failure,0
536,H29949,H,297.4,309.3,1365,67.4,76,0,0,1,0,0,PWF,1
537,L47716,L,297.4,309.3,1759,39.8,81,0,0,0,0,0,No Failure,0
538,H29951,H,297.4,309.3,1516,58.0,83,0,0,1,0,0,PWF,1
539,M15398,M,297.4,309.3,1499,51.8,88,0,0,0,0,0,No Failure,0
540,M15399,M,297.4,309.3,1775,40.8,91,0,0,0,0,0,No Failure,0
541,L47720,L,297.4,309.4,1473,60.5,94,0,0,1,0,0,PWF,1
542,L47721,L,297.4,309.4,1296,67.3,96,0,0,1,0,0,PWF,1
543,L47722,L,297.5,309.4,1803,39.7,98,0,0,0,0,0,No Failure,0
544,H29957,H,297.5,309.3,1563,51.1,100,0,0,0,0,0,No Failure,0
545,M15404,M,297.5,309.4,1831,41.6,105,0,0,0,0,0,No Failure,0
546,L47725,L,297.6,309.4,1958,37.1,108,0,0,0,0,0,No Failure,0
547,L47726,L,297.5,309.4,1809,39.3,110,0,0,0,0,0,No Failure,0
548,M15407,M,297.5,309.4,1482,54.3,112,0,0,0,0,0,No Failure,0
549,L47728,L,297.4,309.3,1332,68.2,115,0,0,1,0,0,PWF,1
550,L47729,L,297.4,309.2,1437,55.4,117,0,0,0,0,0,No Failure,0
551,L47730,L,297.4,309.2,1698,44.4,119,0,0,0,0,0,No Failure,0
552,L47731,L,297.4,309.2,1274,69.3,121,0,0,1,0,0,PWF,1
553,M15412,M,297.4,309.3,1622,50.0,123,0,0,0,0,0,No Failure,0
554,M15413,M,297.4,309.3,1564,51.0,126,0,0,0,0,0,No Failure,0
555,H29968,H,297.5,309.4,1368,60.3,129,0,0,0,0,0,No Failure,0
556,M15415,M,297.4,309.4,1539,57.2,134,0,0,1,0,0,PWF,1
557,L47736,L,297.5,309.4,1357,65.1,137,0,0,1,0,0,PWF,1
558,M15417,M,297.5,309.4,1433,63.3,139,0,0,1,0,0,PWF,1
559,L47738,L,297.5,309.4,1650,49.6,142,0,0,0,0,0,No Failure,0
560,L47739,L,297.5,309.4,1503,55.6,144,0,0,0,0,0,No Failure,0
561,L47740,L,297.5,309.4,1318,73.2,146,0,0,1,0,0,PWF,1
562,M15421,M,297.5,309.4,1678,49.4,148,0,0,0,0,0,No Failure,0
563,L47742,L,297.6,309.5,1574,45.9,151,0,0,0,0,0,No Failure,0
564,L47743,L,297.7,309.6,1529,50.2,153,0,0,0,0,0,No Failure,0
565,H29978,H,297.6,309.6,1669,47.1,155,0,0,0,0,0,No Failure,0
566,H29979,H,297.7,309.7,1570,50.8,160,0,0,0,0,0,No Failure,0
567,M15426,M,297.6,309.7,1541,48.7,165,0,0,0,0,0,No Failure,0
568,M15427,M,297.7,309.7,1680,45.2,168,0,0,0,0,0,No Failure,0
569,L47748,L,297.8,309.7,1935,37.1,171,0,0,0,0,0,No Failure,0
570,M15429,M,297.7,309.6,1596,50.2,173,0,0,0,0,0,No Failure,0
571,L47750,L,297.7,309.7,1498,56.0,176,0,0,0,0,0,No Failure,0
572,M15431,M,297.8,309.8,1676,44.0,178,0,0,0,0,0,No Failure,0
573,L47752,L,297.8,309.9,1351,64.0,181,0,0,1,1,0,PWF,1
574,L47753,L,297.9,309.9,1472,60.0,183,0,0,1,0,0,PWF,1
575,M15434,M,297.9,310.0,1439,56.7,185,0,0,0,0,0,No Failure,0
576,M15435,M,297.9,309.9,1410,70.4,188,0,0,1,1,0,PWF,1
577,H29990,H,297.7,309.7,1440,66.1,191,0,0,1,0,0,PWF,1
578,L47757,L,297.7,309.7,1591,52.7,196,0,0,0,0,1,RNF,1
579,L47758,L,297.8,309.8,1533,51.8,198,0,0,0,0,0,No Failure,0
580,M15439,M,297.8,309.7,1700,46.3,200,1,0,0,0,0,TWF,1
581,M15440,M,297.8,309.8,1798,40.5,203,1,0,0,0,0,TWF,1
582,L47761,L,297.8,309.7,1394,57.9,206,1,0,0,1,0,TWF,1
583,L47762,L,297.8,309.7,1341,64.2,208,1,0,1,1,0,TWF,1
584,H29997,H,297.7,309.6,1697,47.2,210,1,0,0,0,0,TWF,1
585,H29998,H,297.6,309.6,1419,63.2,215,1,0,1,1,0,TWF,1
586,L47765,L,297.6,309.5,2001,35.5,220,1,0,0,0,0,TWF,1
587,L47766,L,297.6,309.6,1501,64.8,222,1,0,1,1,0,TWF,1
588,H30001,H,297.6,309.5,1623,48.1,224,1,0,0,0,0,TWF,1
589,L47768,L,297.6,309.4,1628,48.4,229,1,0,0,1,0,TWF,1
590,L47769,L,297.6,309.4,1491,55.2,231,1,0,0,1,0,TWF,1
591,L47770,L,297.5,309.4,1517,51.7,233,1,0,0,1,0,TWF,1
592,H30005,H,297.5,309.3,1525,56.7,235,1,0,1,1,0,TWF,1
593,H30006,H,297.5,309.5,1668,42.9,240,1,0,0,0,0,TWF,1
594,L47773,L,297.5,309.6,1312,65.7,0,0,0,1,0,0,PWF,1
595,H30008,H,297.6,309.6,1278,65.4,2,0,0,0,0,0,No Failure,0
596,M15455,M,297.6,309.6,1330,68.1,7,0,0,1,0,0,PWF,1
597,M15456,M,297.6,309.6,1530,52.3,10,0,0,0,0,0,No Failure,0
598,H30011,H,297.6,309.6,1428,61.6,13,0,0,1,0,0,PWF,1
599,L47778,L,297.7,309.6,1480,62.9,18,0,0,1,0,0,PWF,1
600,H30013,H,297.7,309.7,1616,46.1,20,0,0,0,0,0,No Failure,0
601,L47780,L,297.8,309.7,1547,52.3,25,0,0,0,0,0,No Failure,0
602,L47781,L,297.9,309.7,2194,31.8,27,0,0,0,0,0,No Failure,0
603,L47782,L,297.9,309.8,2000,36.3,29,0,0,0,0,0,No Failure,0
604,L47783,L,297.9,309.8,1336,86.6,31,0,0,1,0,0,PWF,1
605,L47784,L,297.9,309.9,1542,48.8,33,0,0,0,0,0,No Failure,0
606,M15465,M,297.9,309.8,1693,44.9,35,0,0,0,0,0,No Failure,0
607,L47786,L,297.9,309.8,1461,65.5,38,0,0,1,0,0,PWF,1
608,M15467,M,298.0,309.9,1565,48.9,40,0,0,0,0,0,No Failure,0
609,L47788,L,298.0,309.9,1403,62.7,43,0,0,1,0,0,PWF,1
610,L47789,L,298.1,309.9,1629,47.5,45,0,0,0,0,0,No Failure,0
611,L47790,L,298.1,310.0,1534,48.7,47,0,0,0,0,0,No Failure,0
612,L47791,L,298.1,310.0,1553,55.9,49,0,0,1,0,0,PWF,1
613,L47792,L,298.1,309.9,1563,47.8,51,0,0,0,0,0,No Failure,0
614,L47793,L,298.1,309.9,1634,45.0,53,0,0,0,0,0,No Failure,0
615,M15474,M,298.0,309.9,1445,60.2,55,0,0,1,0,0,PWF,1
616,L47795,L,298.1,309.9,1642,45.4,58,0,0,0,0,0,No Failure,0
617,H30030,H,298.1,309.9,1686,44.1,60,0,0,0,0,0,No Failure,0
618,M15477,M,298.1,310.0,1393,58.1,65,0,0,0,0,0,No Failure,0
619,H30032,H,298.2,310.0,1433,59.2,68,0,0,0,0,0,No Failure,0
620,L47799,L,298.3,310.0,1507,59.7,73,0,0,1,0,0,PWF,1
621,M15480,M,298.3,310.1,1389,64.6,75,0,0,1,0,0,PWF,1
622,L47801,L,298.3,310.1,1408,60.3,78,0,0,0,0,0,No Failure,0
623,M15482,M,298.4,310.2,1725,47.0,80,0,0,0,0,0,No Failure,0
624,L47803,L,298.4,310.1,1926,38.7,83,0,0,0,0,0,No Failure,0
625,H30038,H,298.3,310.1,1509,52.6,85,0,0,0,0,0,No Failure,0
626,L47805,L,298.3,310.1,1545,51.3,90,0,0,0,0,0,No Failure,0
627,L47806,L,298.4,310.1,1533,50.2,92,0,0,0,0,0,No Failure,0
628,L47807,L,298.4,310.1,1455,57.2,94,0,0,0,0,0,No Failure,0
629,M15488,M,298.4,310.1,1335,72.8,96,0,0,1,0,0,PWF,1
630,L47809,L,298.3,310.1,1523,60.9,99,0,0,1,0,0,PWF,1
631,L47810,L,298.3,310.0,1460,62.6,101,0,0,1,0,0,PWF,1
632,L47811,L,298.4,310.0,1554,52.3,103,0,0,0,0,0,No Failure,0
633,H30046,H,298.3,310.0,1419,62.1,105,0,0,1,0,0,PWF,1
634,L47813,L,298.3,310.0,1442,58.9,110,0,0,0,0,0,No Failure,0
635,L47814,L,298.3,309.9,1507,56.6,112,0,0,0,0,0,No Failure,0
636,L47815,L,298.3,310.0,1858,38.9,114,0,0,0,0,0,No Failure,0
637,L47816,L,298.3,309.9,1463,58.9,116,0,0,1,0,0,PWF,1
638,L47817,L,298.2,309.7,1585,52.4,118,0,0,0,0,0,No Failure,0
639,L47818,L,298.0,309.6,1536,52.3,120,0,0,0,0,0,No Failure,0
640,L47819,L,298.0,309.6,1403,66.3,122,0,0,1,0,0,PWF,1
641,M15500,M,297.9,309.6,1515,53.8,124,0,0,0,0,0,No Failure,0
642,L47821,L,297.9,309.5,1390,62.9,127,0,0,1,0,0,PWF,1
643,M15502,M,297.8,309.4,1226,73.7,129,0,0,1,0,0,PWF,1
644,M15503,M,297.8,309.4,1495,51.5,132,0,0,0,0,0,No Failure,0
645,H30058,H,297.7,309.4,1608,45.2,135,0,0,0,0,0,No Failure,0
646,L47825,L,297.7,309.4,1392,59.1,140,0,0,0,0,0,No Failure,0
647,M15506,M,297.7,309.4,1461,58.7,142,0,0,0,0,0,No Failure,0
648,L47827,L,297.7,309.3,1559,51.9,145,0,0,0,0,0,No Failure,0
649,H30062,H,297.7,309.3,1400,63.9,147,0,0,1,0,0,PWF,1
650,M15509,M,297.7,309.2,1732,43.8,152,0,0,0,0,0,No Failure,0
651,L47830,L,297.6,309.2,1611,48.1,155,0,0,0,0,0,No Failure,0
652,L47831,L,297.6,309.1,1503,53.9,157,0,0,0,0,0,No Failure,0
653,L47832,L,297.7,309.2,1391,59.5,159,0,0,0,0,0,No Failure,0
654,L47833,L,297.8,309.3,2015,35.1,161,0,0,0,0,0,No Failure,0
655,L47834,L,297.8,309.2,1683,45.9,163,0,0,0,0,0,No Failure,0
656,L47835,L,297.7,309.1,1435,53.8,165,0,0,0,0,0,No Failure,0
657,M15516,M,297.7,309.1,1732,43.1,167,0,0,0,0,0,No Failure,0
658,L47837,L,297.7,309.2,1365,73.6,170,0,0,1,1,0,PWF,1
659,L47838,L,297.7,309.1,1562,51.8,172,0,0,0,0,0,No Failure,0
660,L47839,L,297.6,309.1,1449,64.1,174,0,0,1,1,0,PWF,1
661,M15520,M,297.7,309.2,1700,42.4,176,0,0,0,0,0,No Failure,0
662,M15521,M,297.6,309.0,1427,60.6,179,0,0,1,0,0,PWF,1
663,M15522,M,297.6,308.9,1479,53.1,182,0,0,0,0,0,No Failure,0
664,L47843,L,297.5,308.9,1469,59.0,185,0,0,1,0,0,PWF,1
665,L47844,L,297.5,308.9,1390,62.4,187,0,0,1,1,0,PWF,1
666,L47845,L,297.5,308.9,1729,43.1,189,0,0,0,0,0,No Failure,0
